Date,AAG.BX,ADS.BX,ALR.BX,ALU.BX,AMAL.BX,ARAX.BX,ARCV.BX,ATB.BX,BAYN.BX,BMWG.BX,BNET.BX,BUCU.BX,BUCV.BX,CBC.BX,CEON.BX,COMI.BX,CONQ.BX,COTE.BX,COVB.BX,CPHA.BX,DAFR.BX,DAI.BX,DIGI.BX,DTE.BX,EBS.BX,EFO.BX,ELEL.BX,ELGS.BX,FLAO.BX,FP.BX,GAOY.BX,HAI.BX,IARV.BX,IASX.BX,IMP.BX,IPRU.BX,LACT.BX,LCSI.BX,LHA.BX,LIH.BX,MAMA.BX,MCAB.BX,MECE.BX,NCHI.BX,NRF.BX,OIL.BX,PBK.BX,PREB.BX,PRIB.BX,PRSN.BX,REFE.BX,RMAH.BX,RO2P.BX,ROAAB.BX,ROADISS.BX,ROAG.BX,ROALT.BX,ROALW.BX,ROAPP.BX,ROAQ.BX,ROAROBS.BX,ROARTE.BX,ROASC.BX,ROAST.BX,ROBIO.BX,ROBIOW.BX,ROBONA.BX,ROBRD.BX,ROBRK.BX,ROBRNA.BX,ROBVB.BX,ROCAB.BX,ROCC.BX,ROCE.BX,ROCLAIM.BX,ROCMP.BX,ROEL.BX,SIF2.BX,ROFRB.BX,ROHUNT.BX,ROM.BX,ROMAM.BX,ROMILK.BX,ROONE.BX,ROPPL.BX,ROPTR.BX,ROREIT.BX,RORKOT.BX,RORRC.BX,ROSAFE.BX,ROSCD.BX,ROSFG.BX,ROSMTL.BX,ROSNN.BX,ROSNP.BX,ROSTZ.BX,ROTBK.BX,ROTBM.BX,ROTEL.BX,ROTLV.BX,ROWINE.BX,RPH.BX,SIF1.BX,SIF3.BX,SIF4.BX,SIF5.BX,SNG.BX,SNO.BX,STOF.BX,TGN.BX,TRP.BX,TSND.BX,TTS.BX,UARG.BX,VESY.BX,VNC.BX
1/17/2012,,49524534415,2248404275,31093750,,,14662500,223794590.7,1.97E+11,1.71E+11,,,24914417.64,27176793,13669382.07,69403106.68,,343173527.4,,,63647529.17,1.58E+11,,1.69E+11,22347041010,38445749.65,,22806912.67,13692294,4416429390,,,27185548.32,,39513559.09,185578542.1,,,52235608642,,,85448597.57,,,,108914457.3,161405074.9,8427312.955,19963345.04,133557062.9,46221587.8,21642319.2,,,,,3578983.182,,,,,19938551.51,,,218862813.7,,,7380187076,36035750.65,,214877544,,,44900756.32,,84683741.71,,676892822.8,,,,,,,14511535.04,79284406.5,,,225540529.5,,362756382,,,,19712628791,34378546.8,,17363796.33,1318723525,2745213589,,210979011.2,521132380,667299575.9,479783208.2,672412062.5,,29471131.02,,2731531808,83404529.61,,,143479668.7,6071555.227,53140678.22
1/18/2012,,50753667887,2248404275,31250000,,,14152500,227145910.6,1.97E+11,1.72E+11,,,24914417.64,27176793,13301364.29,67343893.63,,341444697,,,63647529.17,1.61E+11,,1.68E+11,22582980742,38445749.65,,21691384.94,10649562,4419460636,,,27336579.14,,39513559.09,182204178.8,,,53057386379,,,85448597.57,,,,110661748.1,160775863.7,8199547.74,19963345.04,132839014.1,46221587.8,21536229.4,,,,,3465349.939,,,,,20893691.7,,,219519730.5,,,7317465939,36035750.65,,214877544,,,44900756.32,,85559025.86,,672740106,,,,,,,14511535.04,79562597.4,,,223218968.4,,360879814.6,,,,19620055396,35370235.65,,17326852.08,1340714467,2715538742,,212143178,511527517.8,651463497.5,468484697,667190571.1,,29699589.4,,2708572812,84895462.32,,,143479668.7,6071555.227,53140678.22
1/19/2012,,49958199742,2248404275,31250000,,,14407500,224362542.7,1.95E+11,1.74E+11,,,22841852.54,27176793,13353928.44,67343893.63,,341444697,,,64850317.12,1.61E+11,,1.68E+11,24226445068,36543320.15,,22187175.04,10649562,4427576109,,,27336579.14,,41255180.68,185578542.1,,,55627310682,,,85448597.57,,,,110661748.1,167382581.5,8541195.563,20586831.44,133916087.2,46221587.8,21536229.4,,,,,3578983.182,,,,,19998247.77,,,218972299.8,,,7401094121,35900277.9,,214877544,,,44900756.32,,87090773.12,,680007360.3,,,,,,,14511535.04,79562597.4,,,224961012,,368802392.4,,,,20043391030,35370235.65,,16994353.85,1340714467,2688824414,,212143178,510429819.2,659654572.5,470098770,678213719.7,,29699589.4,,2758611649,84895462.32,,,143479668.7,6071555.227,52504311.77
1/20/2012,,50311237021,2212715319,31031250,,,14322500,224362542.7,1.92E+11,1.76E+11,,,22841852.54,23352629.99,13353928.44,68144698.7,,342309107.9,,,63747761.5,1.63E+11,,1.66E+11,25168341391,38045116.29,,21226581.72,10649562,4575500928,,,27185548.32,,43174882.18,185578542.1,,,55571032786,,,85448597.57,,,,110661748.1,167067975.9,8541195.562,20586831.44,133916087.2,37018174.3,21536229.4,,,,,3567636.73,,,,,20993185.47,,,217330007.6,,,7373218060,35968014.28,,217870481.2,,,44900756.32,,87090773.12,,685717345.7,,,,,,,14511535.04,79340044.68,,,226120047,,369427914.9,,,,20043391030,33948814.97,,16809632.61,1340714467,2659149567,,212288316.9,510429819.2,657470285.9,472116361.3,684595542.5,,29699589.4,,2766264648,84895462.32,,,143479668.7,6071555.227,52504311.77
1/23/2012,,49956762894,2212715319,32187500,,,14662500,223510614.6,1.91E+11,1.76E+11,,,22841852.54,24284405.75,13564230.86,67496427.93,,331936108,,,63146367.52,1.62E+11,,1.65E+11,27927398764,37995326.6,,20606780.98,10649562,4716329874,,,27336579.14,,43134517.4,185578542.1,,,56538727887,,,85448597.57,,,,110719991.1,161405074.9,8272432.609,20586831.44,132767209.3,37018174.3,21536229.4,,,,,3578983.182,,,,,20993185.47,,,215687715.3,,,7380187076,35832541.53,,216412383.6,,,43844267.94,,88403699.35,,676892822.8,,,,,,,14511535.04,81788124.6,,,226120047,,362756382,,,,19944169507,33882702.38,,16624911.38,1356108127,2659149567,,212288316.9,510429819.2,647094924.2,476958580.4,686916205.4,,29699589.4,,2743305652,87872830.19,,,143479668.7,6095310.81,52424765.96
1/24/2012,,50035401951,2212715319,32500000,,,14662500,222658686.6,1.91E+11,1.76E+11,,,22841852.54,24284405.75,13695664.14,67382027.2,,328478438.5,,,62144044.23,1.61E+11,,1.63E+11,26364234189,36743636.83,,21220333.85,10649562,4741654559,,,27336579.14,,41551980.54,177143110.5,,,56504548574,,,100094054.1,,,,110661748.1,163607314.2,8336206.869,20586831.44,129248770.5,37018174.3,21960588.6,,,,,3590329.634,,,,,20893691.7,,,213497992.3,,,7387156091,35493859.66,,220786676.5,,,43791443.52,,87134537.33,,671701926.9,,,,,,,13828642.75,80675361,,,220321380.9,,362756382,,,,20241834076,33882702.38,,16624911.38,1312126242,2700689709,,212288316.9,502745929.5,641088135.9,492292274.2,687496371.1,,28557297.5,,2753313419,86384146.26,,,143479668.7,6095310.81,50913395.63
1/25/2012,,50177794823,2248404275,31875000,,,14662500,224362542.7,1.89E+11,1.76E+11,,,24589475.94,24284405.75,13695664.14,66924424.3,,328478438.5,,,62144044.23,1.63E+11,,1.63E+11,26504506354,35041524.01,,20761715.39,10649562,4761922574,,,27336579.14,,43531042.01,183891519.3,,,56658477350,,,100094054.1,,,,109846345.7,164551131,8336206.869,20586831.44,130972087.4,37018174.3,20157062,,,,,3578983.182,,,,,21291666.78,,,211308269.3,,,7387156091,35222914.17,,220019256.7,,,43791443.52,,87528415.2,,671182837.3,,,,,,,13828642.75,82066315.5,,,220321380.9,,369427914.9,,,,20903358554,33915758.67,,16366301.64,1312126242,2715538742,,209524057.3,499452833.9,643272422.5,496327456.7,684595542.5,,28557297.5,,2766853340,86384146.26,,,143479668.7,6095310.81,50515666.6
1/26/2012,,51261335914,2284093232,32812500,,,16065000,227202974.3,1.93E+11,1.81E+11,,,24589475.94,24284405.75,13695664.14,70127644.61,,328478438.5,,,67155660.7,1.68E+11,,1.66E+11,28477482896,37745220.22,,19652372.41,10649562,4863235092,,,27544246.53,,46261600.73,190639610.4,,,58673958936,,,100094054.1,,,,110719991.1,169584820.7,9087832.078,20457427.88,133557062.9,34972971.3,21748409,,,,,3601718.267,,,,,21391160.55,,,215140284.6,,,7672885713,37085664.44,,220249482.6,,,46987320.88,,91467193.88,,685198256.2,,,,,,,15262724.62,85265510.85,,,220321380.9,,408622375.2,,,,21538433489,33915758.67,,16957409.6,1355375096,2837210258,,196428962.9,520309106.1,660746715.9,504397821.9,702000513.9,,28557297.5,,2805118333,89363762.9,,,143479668.7,6095310.81,51311124.66
1/27/2012,,50787515226,2319782189,32812500,,,16575000,229418390.1,1.92E+11,1.79E+11,,,24756277.13,24284405.75,13406515.5,72072456.94,,328478438.5,,,70162630.58,1.66E+11,,1.64E+11,28416003685,37745220.22,,27578027.44,10649562,4970637659,,,29620920.36,,46241418.34,188783885.4,,,59363467185,,,109862482.6,,,,113224441.2,172731651.7,9087832.079,20457427.88,135926623.6,34972971.3,21960588.6,,,,,3635799.804,,,,,20605159.77,,,215687715.3,,,7888925184,37492082.68,,230225940,,,46987320.88,,93830461.09,,693503689.6,,,,,,,15262724.62,84709129.05,,,233657265.5,,414876186.2,,,,21842674701,33915758.67,,17733238.8,1354642064,2893599434,,187698730.1,532109365.3,665115289.2,526187807.8,712443496.8,,28557297.5,,2819835638,89363762.9,,,143479668.7,6641874.999,52265674.35
1/30/2012,,50352053169,2334057771,34343750,,,16617500,227770926.4,1.90E+11,1.78E+11,,,24756277.13,27895036.82,13406515.5,76229016.62,,324156358.1,,,70162630.58,1.64E+11,,1.63E+11,26932848175,37795009.92,,28095469.17,10649562,4984815625,,,29073433.62,,49467039.23,188783885.4,,,57606363228,,,109862482.6,,,,110661748.1,169270215.1,8381759.912,20457427.88,141886428.1,34972971.3,22066678.4,,,,,3692616.425,,,,,20605159.77,,,211855700.1,,,7665916698,36746982.57,,235597878.6,,,50975564.53,,93830461.09,,682602808.2,,,,,,,13828642.75,84709129.05,,,231918713,,414876186.2,,,,21637655013,33882702.38,,18435179.5,1319456556,2952960737,,175330858,532383790,659654572.5,522959661.7,699099685.4,,28557297.5,,2766853340,89363762.9,,,143479668.7,6594350.563,52424765.96
1/31/2012,,50055681708,2341195563,36875000,,,17637500,226521566.1,1.92E+11,1.81E+11,,,24756277.13,27895036.82,14326571.39,81987186.47,,328478438.5,,,72668438.82,1.64E+11,,1.61E+11,27763944185,38445749.65,,28281424.8,10649562,5162115976,,,29639799.21,,51444913.51,192326633.2,,,57813410386,,,109862482.6,,,,113282684.2,172102440.5,8655078.17,20457427.88,146481939.9,34972971.3,24390045.02,,,,,3806207.488,,,,,21391160.55,,,216782576.8,,,7805297002,38372655.53,,256318213.2,,,50975564.53,,98469467.1,,700251854.2,,,,,,,15313934.15,87630133.5,,,237134370.5,,410706743.3,,,,22358655216,33585195.72,,19137120.21,1356108127,3027147855,,174603126.4,546379446.3,677128865.8,530222990.4,718825319.6,,30841881.3,,2828077329,92341130.78,,,143479668.7,7129023.691,53299769.83
2/1/2012,,52017414076,2362608937,36906250,,,17807500,230042734.6,1.95E+11,1.88E+11,,,24896846.47,24497937.69,14694589.16,81605850.71,,328478438.5,,,73169600.46,1.70E+11,,1.63E+11,29190447229,38796014.36,,26963565.38,10649562,5197581557,,,30017376.27,,53423974.98,194013973.7,,,60257622572,,,109862482.6,,,,116427807.6,174619285.3,9110608.6,20457427.88,147918037.4,38654336.7,21642319.2,,,,,3806207.488,,,,,22087616.94,,,217330007.6,,,7902863214,38440391.9,,257085633,,,50975564.53,,102736477.3,,726725423.2,,,,,,,15313934.15,88742897.1,,,248731702.6,,411540773.2,,,,22854762831,33585195.72,,19174064.45,1385429384,2973730808,,177222247.2,566961293.8,702794234.1,543135574.6,735650125.4,,30956110.49,,2903429930,92341130.78,,,143479668.7,7449830.221,53936136.29
2/2/2012,,52106224105,2355471146,34531250,,,18062500,238562686.6,1.95E+11,1.88E+11,,,25362274.24,24497937.69,15167758.14,78173828.96,,332800527.5,,,73169600.46,1.71E+11,,1.64E+11,30611014153,38045116.29,,27044415.65,10649562,5268498942,,,28318279.5,,49367314.48,194013973.7,,,60478411209,,,100707275.7,,,,116427807.6,176192313.4,9110608.6,20457427.88,143609745,36813654,21642319.2,,,,,3635799.804,,,,,20903641.08,,,217877438.3,,,8021336472,38846810.14,,256318213.2,,,46221366.8,,99891803.85,,737107215,,,,,,,15313934.15,91246615.2,,,242353519,,406537300.3,,,,22490974408,33386857.95,,19211008.7,1363438441,2970758680,,182751275.7,575194032.9,709347094.1,552820012.8,741451782.5,,31984173.2,,2861044092,92341130.78,,,143479668.7,7057730.401,52583857.57
2/3/2012,,52736693892,2380453415,37500000,,,18572500,238562686.6,1.97E+11,1.93E+11,,,23272137.98,28166804.75,15036324.85,80042374.13,,337122607.9,,,73169600.46,1.76E+11,,1.65E+11,30523282717,38545907.99,,26842289.97,10649562,5278639839,,,28318279.5,,47983039.93,194013973.7,,,61779259717,,,76293390.69,,,,116486050.6,175248496.5,9110608.6,20433900.89,143609745,38858857,21642319.2,,,,,3965268.721,,,,,20903641.08,,,222804315,,,8014367457,41149846.84,,264759831,,,49919076.14,,100657677.5,,752160813,,,,,,,15313934.15,90133851.6,,,242353519,,404452225.4,,,,22987082024,33717420.9,,19211008.7,1392759698,3071671735,,194682712.6,587268716.8,720814599.1,564925560.5,760017085.3,,31984173.2,,2878704858,98298115.3,,,143479668.7,6927034.885,52902040.8
2/6/2012,,53084623749,2298368815,34593750,,,17467500,234303046.3,1.98E+11,1.95E+11,,,23272137.98,28166804.75,15036324.85,76305283.78,,337122607.9,,,70663792.23,1.76E+11,,1.66E+11,30521321835,37294218.22,,26640164.29,10649562,5268498942,,,27034517.5,,47983039.93,178830133.3,,,61087775336,,,76293390.69,,,,116427807.6,173046257.3,9110608.6,20433900.89,142173647.6,38858857,21642319.2,,,,,3749390.867,,,,,20197235.31,,,218972299.8,,,7944677305,39964460.31,,265527250.8,,,49919076.14,,97813003.99,,752679902.6,,,,,,,15313934.15,85488063.57,,,244092071.5,,408622375.2,,,,22557098262,33717420.9,,19211008.7,1376633007,2997473008,,194391925.5,589464113.8,708801022.5,564925560.5,753055096.8,,31984173.2,,2878704858,98298115.3,,,143479668.7,6927034.885,50913395.63
2/7/2012,,52386051852,2301937710,34687500,,,17382500,237142806.5,1.98E+11,1.92E+11,,,23272137.98,28166804.75,15036324.85,75542612.27,,332800527.5,,,71666115.52,1.73E+11,,1.67E+11,31552685666,37294218.22,,25952936.99,10649562,5263442272,,,27034517.5,,47983039.93,178830133.3,,,61169396575,,,76293390.69,,,,112583767.9,173046257.3,9110608.6,20433900.89,138439794.2,38858857,21642319.2,,,,,3692616.425,,,,,20396222.85,,,218972299.8,,,7895894199,39964460.31,,268596930,,,49919076.14,,97922414.51,,747489006.7,,,,,,,15313934.15,85488063.57,,,237713888,,410706743.3,,,,22821736647,33717420.9,,19912949.4,1363438441,3041996888,,199338870.7,600441099.2,715353882.5,564118524,758856753.9,,29585360.21,,2861044092,98298115.3,,,143479668.7,6927034.885,52822494.99
2/8/2012,,51619217399,2303365269,36843750,,,17850000,236290878.4,1.96E+11,1.91E+11,,,25906730.63,28166804.75,15036324.85,75085009.37,,332800527.5,,,71164953.87,1.73E+11,,1.67E+11,32073051974,39046699.69,,25386985.09,10649562,5268498942,,,28846887.38,,47983039.93,183891519.3,,,61440825532,,,76293390.69,,,,116486050.6,173046257.3,9885010.331,20433900.89,140737550.1,38858857,21642319.2,,,,,3806207.488,,,,,20903641.08,,,221162022.8,,,8007398442,40167669.43,,272434029,,,49919076.14,,98469467.1,,752679902.6,,,,,,,15194427.33,85488063.57,,,242353519,,410706743.3,,,,23741179896,33783533.49,,19654339.67,1376633007,3065739088,,200793824.6,625688165.5,724637100.8,573399443.9,768719571.1,,29471131.02,,2860455400,101277731.9,,,143479668.7,6582459.501,52424765.96
2/9/2012,,51456794023,2355471146,37093750,,,18062500,233564574.3,1.99E+11,1.98E+11,,,25906730.63,23973813.83,14983737.79,72644460.57,,336949725.8,,,72167277.17,1.81E+11,,1.68E+11,32685194960,39546912.43,,25823576.56,10649562,5303964524,,,28846887.38,,48853257.12,185578542.1,,,60473962031,,,76293390.69,,,,119980632.1,172731651.7,10021669.46,20433900.89,139732281.9,40904060,23658025.4,,,,,3703962.878,,,,,20903641.08,,,222256884.3,,,7993460411,40641824.04,,275887418.1,,,49919076.14,,97594182.95,,751641723.4,,,,,,,15791961.44,90133851.6,,,240614966.5,,416127231.2,,,,24277033309,33783533.49,,18841566.23,1367103598,3142898334,,200793824.6,658619121.6,732828175.8,605277386.3,794827028.2,,29471131.02,,2866931014,101277731.9,,,143479668.7,6582459.501,52424765.96
2/10/2012,,51366671007,2355471146,34375000,,,17722500,234303046.3,1.95E+11,1.93E+11,,,25906730.63,24459113.7,14720871.23,71119117.56,,337122607.9,,,71164953.87,1.80E+11,,1.67E+11,30391663476,38896172.7,,25589110.77,10649562,5258371824,,,24542508.9,,46914560.43,185578542.1,,,58647287143,,,76293390.69,,,,114797002.9,167697187.1,9657245.116,20433900.89,141599208.6,40904060,23339756,,,,,3578983.182,,,,,21490654.32,,,221162022.8,,,7944677305,40269273.99,,271973577.1,,,49919076.14,,95624793.61,,739702662.9,,,,,,,15791961.44,83457270,,,231918713,,406120285.3,,,,24210837970,37684176.3,,20097670.64,1341447499,3086509158,,193518545.8,664107614.3,720814599.1,608505532.3,789025371,,29471131.02,,2866931014,101277731.9,,,143479668.7,6582459.501,50833849.82
2/13/2012,,52000937243,2355471146,35937500,,,17637500,234189590.1,1.98E+11,1.95E+11,,,25906730.63,28127980.76,14273984.33,71309785.44,,337122607.9,,,70162630.58,1.83E+11,,1.67E+11,31418680653,38896172.7,,25241454.61,10649562,5329289209,,,27563125.38,,48576639.65,185578542.1,,,58607399330,,,76293390.69,,,,117068480.9,169899426.3,10313208.94,20433900.89,140019501.4,46017067.5,23392800.9,,,,,3715309.33,,,,,21490654.32,,,221162022.8,,,7944677305,40303142.17,,272434029,,,49919076.14,,95384090.46,,748527185.9,,,,,,,15791961.44,87630133.5,,,241774001.5,,408622375.2,,,,24607724062,37684176.3,,20467113.12,1345845687,3119156134,,194973499.7,691550077.7,731736032.4,625453299.1,820934485.3,,29471131.02,,2878704858,101277731.9,,,143479668.7,6582459.501,50833849.82
2/14/2012,,52526003491,2355471146,36968750,,,20400000,235722926.4,1.98E+11,1.94E+11,,,26345843.29,25274417.49,14089986.9,69441240.26,,333664938.4,,,70563559.9,1.82E+11,,1.68E+11,30333598402,38545907.99,,24578482.38,10649562,5334359657,,,27714156.2,,48497097.29,185409839.8,,,57622718772,,,76293390.69,,,,116777265.7,173046257.3,10477199.89,20457427.88,140019501.4,46221587.8,24379436.04,,,,,3840289.025,,,,,21888629.4,,,222804315,,,7840142078,39964460.31,,272050319.1,,,44900756.32,,99563572.29,,762542604.8,,,,,,,15706603.26,86239179,,,241194484,,407788345.2,,,,24475476355,35700798.6,,20319336.13,1327519902,3101346582,,190608638,683317338.7,730643889.1,621418116.6,831957633.9,,31961327.36,,2855157170,101277731.9,,,143479668.7,6772570.515,52424765.96
2/15/2012,,53861816883,2284093232,36093750,,,17850000,238278710.6,2.00E+11,1.94E+11,,,26345843.29,26050897.29,14852304.51,67496427.93,,337122607.9,,,69060074.96,1.81E+11,,1.67E+11,30769472697,37795009.92,,24384441.73,10649562,5309034972,,,26807971.26,,48437737.32,181360667.4,,,58286584884,,,76293390.69,,,,115321190.1,176192313.4,10477199.89,20457427.88,139301452.7,46221587.8,24379436.04,,,,,3635799.804,,,,,25171923.81,,,218972299.8,,,7665916698,39659646.63,,268596930,,,44900756.32,,97637947.16,,751641723.4,,,,,,,15535860.04,85960988.1,,,240035449,,406120285.3,,,,23886723859,34378546.8,,19765172.41,1297465613,3065739088,,192063591.9,660265669.4,713715667.5,603663313.2,818033656.7,,31915635.69,,2919913312,101277731.9,,,143479668.7,6772570.515,50913395.63
2/16/2012,,53811345913,2214856656,34718750,,,17425000,238562686.6,2.00E+11,1.95E+11,,,26257987.45,26050897.29,13800815.35,67115092.18,,337122607.9,,,67957519.33,1.80E+11,,1.66E+11,30319730949,36843795.17,,24489547.09,10649562,5369825238,,,26430394.2,,48437737.32,181360667.4,,,57976403459,,,76293390.69,,,,116369564.5,173046257.3,10431646.85,20457427.88,140163111.1,46119327.65,24379436.04,,,,,3749390.867,,,,,24873442.5,,,223351745.8,,,7589257531,38609732.84,,268289962.1,,,48730526.71,,98907109.18,,752679902.6,,,,,,,15023710.97,84848224.5,,,237713888,,387773746.7,,,,24144714116,34378546.8,,20245447.63,1282804985,3024187336,,190899425,659167970.9,712077452.5,604066831.5,821514651,,32383975.37,,2984669454,101277731.9,,,143479668.7,6772570.515,51708853.7
2/17/2012,,54471545722,2214856656,37406250,,,17680000,249752550.5,2.02E+11,1.99E+11,,,25028505.32,26050897.29,13800815.35,65589749.17,,337122607.9,,,66854963.71,1.86E+11,,1.68E+11,30968357461,38045116.29,,24295506.44,10649562,5400220372,,,26279363.38,,45905440.9,181360667.4,,,59324365212,,,76293390.69,,,,113573899.3,174619285.3,10477199.89,20457427.88,142532671.9,46221587.8,23870205,,,,,3806207.488,,,,,25072430.04,,,223351745.8,,,7665916698,38948414.71,,268596930,,,48730526.71,,101751782.7,,753198992.2,,,,,,,15023710.97,85126415.4,,,234816300.5,,387773746.7,,,,24078518777,35700798.6,,20134614.89,1276207702,3009349912,,190899425,666851860.6,725183172.4,618189970.5,834278296.7,,30841881.3,,2981137301,101277731.9,,,143479668.7,6772570.515,51708853.7
2/20/2012,,54926069803,2234128693,37343750,,,17170000,244299942.2,2.06E+11,2.00E+11,,,25028505.32,26050897.29,13800815.35,63683070.42,,337122607.9,,,64148690.82,1.88E+11,,1.69E+11,31991819489,36543320.15,,24376356.71,10649562,5390079475,,,26279363.38,,46102516.01,183047690.2,,,59963942604,,,76901821.5,,,,111826608.6,171158623.7,10477199.89,20457427.88,141383794,46426108.1,23870205,,,,,3726697.962,,,,,25072430.04,,,224446607.3,,,7665916698,38779073.77,,267062090.4,,,48730526.71,,101160965.9,,760985336,,,,,,,15023710.97,84570033.6,,,239455931.5,,381936243.8,,,,25136929347,35700798.6,,20134614.89,1275474671,3086509158,,194973499.7,686061585,733920319.1,618189970.5,838919622.4,,29585360.21,,2984669454,101277731.9,,,143479668.7,6772570.515,50913395.63
2/21/2012,,53754629783,2234128693,36718750,,,17425000,241403118.2,2.04E+11,1.99E+11,,,27206497.43,26050897.29,13643099.99,62920398.92,,328564883.9,,,63647529.17,1.87E+11,,1.70E+11,31244432280,38045116.29,,24416781.84,10649562,5410347490,,,26052817.14,,44540161.54,179673644.7,,,59020406101,,,91552068.83,,,,111826608.6,173046257.3,10477199.89,20457427.88,138942428.3,46426108.1,23339756,,,,,3726697.962,,,,,25858430.82,,,219300758.2,,,7665916698,37763028.17,,260922732,,,48730526.71,,100132507,,750084454.7,,,,,,,15894380.51,83457270,,,236554853,,385689378.6,,,,25798453825,35700798.6,,19543506.93,1279139828,3033092112,,197301833.3,682219640.1,726275315.8,618997007,829636971,,28728641.29,,2943461000,101277731.9,,,143479668.7,6653752.79,50754304.02
2/22/2012,,53312058906,2177026362,36687500,,,17722500,239131310,2.02E+11,1.97E+11,,,27206497.43,26050897.29,13616817.92,60670517.98,,328564883.9,,,62645205.88,1.86E+11,,1.69E+11,29930765247,38045116.29,,25225284.55,10649562,5481264875,,,26052817.14,,43827841.87,179167537.8,,,57535737705,,,100707275.7,,,,110661748.1,172417046.1,10021669.46,20457427.88,138583403.9,46426108.1,23658025.4,,,,,3726697.962,,,,,26067367.74,,,222804315,,,7596226546,37763028.17,,253248534,,,48730526.71,,98469467.1,,745412648.4,,,,,,,15894380.51,83457270,,,228438117,,375265417.7,,,,27121431294,32395169.1,,18509068,1275474671,3050890054,,189880906.4,678377695.2,725183172.4,623839226.1,838919622.4,,28705795.45,,2931687156,101277731.9,,,143479668.7,6653752.79,50754304.02
2/23/2012,,53652447909,2177026362,36687500,,,17170000,239699262.1,2.02E+11,1.94E+11,,,27206497.43,26050897.29,14195138.11,68640435.18,,337036162.5,,,64148690.82,1.82E+11,,1.64E+11,29900730831,37294218.22,,25791236.45,10649562,5673776571,,,26052817.14,,43748299.51,183891519.3,,,56796814261,,,100707275.7,,,,114855245.9,170843243.2,9702798.159,20457427.88,136285648,46221587.8,23658025.4,,,,,3692616.425,,,,,27858255.6,,,219519730.5,,,7665916698,38948414.71,,253248534,,,43316023.74,,99563572.29,,747489006.7,,,,,,,15894380.51,83457270,,,234816300.5,,367759854.9,,,,27220652817,32395169.1,,18509068,1271809514,3027147855,,192063591.9,675084599.6,721906742.5,621418116.6,828476639.6,,29139866.37,,2945815769,101277731.9,,,143479668.7,6653752.79,52186128.54
2/24/2012,,53457484182,2184164153,35968750,,,17552500,241403118.2,2.01E+11,1.95E+11,,,27206497.43,26050897.29,13616817.92,67153225.75,,337036162.5,,,65151014.11,1.84E+11,,1.65E+11,30629745076,37294218.22,,26397613.48,10649562,5729496389,,,27563125.38,,45508916.29,183891519.3,,,57091050958,,,100400664.9,,,,114855245.9,172731651.7,9702798.159,20457427.88,137793550.3,46221587.8,24294564.2,,,,,3715309.33,,,,,27858255.6,,,219519730.5,,,7735606850,38609732.84,,253248534,,,42259535.36,,100657677.5,,752679902.6,,,,,,,17063843.96,88047419.85,,,231918713,,367134332.5,,,,27452193533,32395169.1,,19174064.45,1265945262,3027147855,,192063591.9,678377695.2,731736032.4,627067372.2,835438628.2,,29699589.4,,2935219309,95320747.42,,,143479668.7,6653752.79,52186128.54
2/27/2012,,52931498827,2184164153,34718750,,,16787500,237426782.5,2.01E+11,1.91E+11,,,25467617.98,26050897.29,13800815.35,64445741.92,,337036162.5,,,63246599.85,1.79E+11,,1.67E+11,30035775897,37144270.19,,25144434.28,10649562,5572464053,,,27563125.38,,43332779.71,185578542.1,,,55694439069,,,100400664.9,,,,109904588.7,170528637.5,9702798.159,20457427.88,138942428.3,46221587.8,24294564.2,,,,,3703962.878,,,,,27858255.6,,,218972299.8,,,7596226546,38779073.77,,247953337.4,,,41731291.17,,100438856.4,,735549946.2,,,,,,,17063843.96,88158696.21,,,231918713,,368176869.9,,,,27240525716,32395169.1,,18730733.48,1275474671,3024187336,,192063591.9,661363367.9,720814599.1,618997007,818033656.7,,29699589.4,,2888123933,95320747.42,,,143479668.7,6059664.165,52186128.54
2/28/2012,,53556963040,2156326767,35906250,,,17382500,243504406.6,2.01E+11,1.93E+11,,,25467617.98,26050897.29,14195138.11,65551615.6,,330207268.9,,,63246599.85,1.79E+11,,1.66E+11,29882481541,38245432.97,,25791236.45,10649562,5683903689,,,28299400.65,,43531042.01,183891519.3,,,56632837028,,,100400664.9,,,,110661748.1,169899426.3,10477199.89,20457427.88,143609745,46344299.98,24400654,,,,,3703962.878,,,,,26863317.9,,,221162022.8,,,7540474425,39050019.27,,241737237,,,41467169.07,,100657677.5,,735549946.2,,,,,,,17925996.49,88158696.21,,,231918713,,375265417.7,,,,27121431294,32395169.1,,19063231.71,1274741639,3056834312,,192063591.9,663558765,738834964.1,625453299.1,820934485.3,,29699589.4,,2896365624,89363762.9,,,143479668.7,6059664.165,53936136.29
